state,nodal_district,implementing_district,house_name,member_type,mp_name,sanction_amount,date_of_administrative_approval,work_name,unique_work_number,implementing_agency_name,work_status,date_of_receipt_of_work_proposal_from_mp,unit
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_02,3284600.71,15-11-2021,Community Hall,TS-MPLADS-0716,District Panchayat,In Progress,03-10-2021,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_03,666174.07,26-09-2023,Street Lighting,TS-MPLADS-0717,Public Works Department,Under Execution,22-07-2023,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_02,768098.82,11-11-2021,Drinking Water Facility,TS-MPLADS-0718,Local Body,Under Execution,04-07-2021,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_08,2154403.61,15-03-2024,Drainage Improvement,TS-MPLADS-0719,Health Department,Completed,17-11-2023,Meter
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_03,564601.49,01-10-2025,Drinking Water Facility,TS-MPLADS-0720,Education Department,In Progress,15-07-2025,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_12,2710209.77,07-01-2023,Community Hall,TS-MPLADS-0721,Public Works Department,Under Execution,15-10-2022,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_08,880554.78,07-02-2023,Street Lighting,TS-MPLADS-0722,Education Department,Completed,07-10-2022,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_07,416167.44,03-07-2025,Street Lighting,TS-MPLADS-0723,Water Supply Department,Completed,18-04-2025,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_09,1266470.51,31-07-2023,Drainage Improvement,TS-MPLADS-0724,District Panchayat,Completed,26-06-2023,Meter
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_11,1088923.53,14-04-2022,Library Building,TS-MPLADS-0725,District Panchayat,Sanctioned,20-02-2022,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_01,731603.1,08-12-2025,Bus Shelter,TS-MPLADS-0726,Rural Development Agency,Sanctioned,26-08-2025,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_08,623976.07,20-05-2021,Public Toilet,TS-MPLADS-0727,Public Works Department,Sanctioned,12-04-2021,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_09,386389.45,20-11-2022,Street Lighting,TS-MPLADS-0728,Education Department,Completed,13-09-2022,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_11,1832626.08,26-12-2023,Health Centre Improvement,TS-MPLADS-0729,Water Supply Department,In Progress,16-08-2023,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_02,360616.22,09-11-2022,Bus Shelter,TS-MPLADS-0730,Health Department,Completed,01-07-2022,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_03,2071499.84,03-01-2026,Community Hall,TS-MPLADS-0731,Local Body,Completed,05-08-2025,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_06,683644.24,11-09-2022,Public Toilet,TS-MPLADS-0732,Education Department,Under Execution,28-04-2022,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_11,778441.43,15-10-2025,Road Improvement,TS-MPLADS-0733,Rural Development Agency,Under Execution,17-06-2025,Km
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_11,2225398.15,07-12-2021,Community Hall,TS-MPLADS-0734,Municipal Administration,In Progress,09-09-2021,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_01,396429.13,01-01-2022,Public Toilet,TS-MPLADS-0735,Health Department,Under Execution,24-09-2021,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_08,1541847.38,04-11-2021,Health Centre Improvement,TS-MPLADS-0736,Local Body,Sanctioned,21-06-2021,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_04,488987.3,28-11-2022,Drinking Water Facility,TS-MPLADS-0737,Local Body,Completed,29-06-2022,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_08,1217420.85,21-04-2023,School Building Repair,TS-MPLADS-0738,District Panchayat,Under Execution,09-03-2023,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_10,1814521.98,27-07-2023,Health Centre Improvement,TS-MPLADS-0739,Health Department,Sanctioned,10-05-2023,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_11,548844.09,24-08-2024,School Building Repair,TS-MPLADS-0740,Water Supply Department,In Progress,02-05-2024,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_08,1328644.24,29-10-2021,Bus Shelter,TS-MPLADS-0741,Health Department,Completed,19-06-2021,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_07,648998.85,04-10-2021,Street Lighting,TS-MPLADS-0742,Municipal Administration,Sanctioned,14-04-2021,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_10,684783.31,20-02-2025,Public Toilet,TS-MPLADS-0743,Local Body,Sanctioned,06-09-2024,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_06,896664.24,03-09-2023,Library Building,TS-MPLADS-0744,Municipal Administration,Completed,16-08-2023,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_02,1447350.95,07-12-2025,Library Building,TS-MPLADS-0745,Health Department,Sanctioned,23-07-2025,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_09,986831.29,19-04-2022,Street Lighting,TS-MPLADS-0746,Public Works Department,Under Execution,21-02-2022,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_02,778535.1,08-01-2024,Public Toilet,TS-MPLADS-0747,Water Supply Department,Under Execution,30-09-2023,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_11,1299303.74,15-07-2022,School Building Repair,TS-MPLADS-0748,Public Works Department,Sanctioned,13-05-2022,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_09,1355111.88,24-09-2022,Drainage Improvement,TS-MPLADS-0749,Municipal Administration,Completed,19-04-2022,Meter
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_03,802356.52,01-10-2022,Drainage Improvement,TS-MPLADS-0750,District Panchayat,Sanctioned,09-07-2022,Meter
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_07,7587314.909999999,16-04-2023,Drainage Improvement,TS-MPLADS-0751,Public Works Department,Completed,18-03-2023,Meter
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_11,513079.27,31-08-2022,Drinking Water Facility,TS-MPLADS-0752,Health Department,In Progress,30-03-2022,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_01,605978.2,17-11-2024,Street Lighting,TS-MPLADS-0753,Public Works Department,Completed,04-09-2024,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_09,5090015.06,03-09-2025,Community Hall,TS-MPLADS-0754,Local Body,Completed,03-08-2025,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_08,791437.88,06-04-2023,Drinking Water Facility,TS-MPLADS-0755,Municipal Administration,Under Execution,10-11-2021,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_06,379979.62,17-10-2024,Public Toilet,TS-MPLADS-0756,District Panchayat,Sanctioned,24-07-2024,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_03,484541.13,02-09-2025,Public Toilet,TS-MPLADS-0757,Public Works Department,Completed,11-04-2025,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_10,629721.62,22-01-2024,Library Building,TS-MPLADS-0758,Water Supply Department,In Progress,08-01-2024,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_02,1045270.51,29-12-2023,Street Lighting,TS-MPLADS-0759,Education Department,In Progress,16-11-2023,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_06,2121051.65,08-03-2024,School Building Repair,TS-MPLADS-0760,Municipal Administration,Under Execution,14-10-2023,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_06,611766.14,20-10-2022,Drinking Water Facility,TS-MPLADS-0761,Health Department,Completed,28-09-2022,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_06,2224091.41,18-06-2024,Community Hall,TS-MPLADS-0762,Education Department,Under Execution,28-05-2024,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_09,407214.0,27-01-2025,Road Improvement,TS-MPLADS-0763,Rural Development Agency,Under Execution,18-10-2024,Km
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_08,724674.52,08-08-2022,Public Toilet,TS-MPLADS-0764,Water Supply Department,In Progress,28-07-2022,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_02,1060442.49,02-03-2022,School Building Repair,TS-MPLADS-0765,District Panchayat,Under Execution,13-01-2022,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_04,820083.14,26-10-2024,Library Building,TS-MPLADS-0766,Public Works Department,In Progress,17-07-2024,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_12,342210.29,11-12-2023,Bus Shelter,TS-MPLADS-0767,Public Works Department,Under Execution,19-07-2023,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_01,1914625.72,13-08-2023,Community Hall,TS-MPLADS-0768,District Panchayat,In Progress,03-03-2023,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_03,646850.22,20-04-2022,Public Toilet,TS-MPLADS-0769,Municipal Administration,Completed,15-03-2022,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_10,675962.93,27-10-2025,Road Improvement,TS-MPLADS-0770,Rural Development Agency,Sanctioned,19-06-2025,Km
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_08,1318762.44,25-11-2022,Drainage Improvement,TS-MPLADS-0771,Rural Development Agency,Under Execution,18-07-2022,Meter
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_04,895944.92,01-10-2022,School Building Repair,TS-MPLADS-0772,Education Department,Sanctioned,29-05-2022,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_08,512678.5,08-05-2023,Road Improvement,TS-MPLADS-0773,Water Supply Department,Sanctioned,07-02-2023,Km
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_04,1185134.36,02-10-2022,Library Building,TS-MPLADS-0774,Local Body,In Progress,06-04-2022,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_06,1417012.18,09-12-2022,Library Building,TS-MPLADS-0775,Health Department,Completed,18-07-2022,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_02,1024710.55,01-09-2023,School Building Repair,TS-MPLADS-0776,Health Department,Under Execution,10-07-2023,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_11,1976137.19,14-02-2023,Community Hall,TS-MPLADS-0777,Health Department,Completed,27-12-2022,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_10,2850386.88,15-08-2024,School Building Repair,TS-MPLADS-0778,Education Department,Completed,11-05-2024,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_05,765747.54,29-08-2024,Road Improvement,TS-MPLADS-0779,Education Department,Completed,13-08-2024,Km
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_01,810454.97,11-09-2025,Street Lighting,TS-MPLADS-0780,Public Works Department,Sanctioned,21-08-2025,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_09,1090889.37,24-06-2024,Road Improvement,TS-MPLADS-0781,District Panchayat,Completed,03-06-2024,Km
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_08,514929.23,09-02-2021,Drinking Water Facility,TS-MPLADS-0782,Water Supply Department,Completed,02-01-2021,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_04,866899.33,13-02-2022,Drinking Water Facility,TS-MPLADS-0783,Water Supply Department,Completed,13-11-2021,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_04,466134.24,05-07-2025,Bus Shelter,TS-MPLADS-0784,Rural Development Agency,Under Execution,07-04-2025,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_09,2313638.08,19-09-2021,Health Centre Improvement,TS-MPLADS-0785,Rural Development Agency,Sanctioned,31-08-2021,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_03,2273896.38,04-07-2021,School Building Repair,TS-MPLADS-0786,Water Supply Department,Sanctioned,13-06-2021,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_09,2427732.8,04-12-2025,School Building Repair,TS-MPLADS-0787,Education Department,Under Execution,05-08-2025,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_01,788666.13,04-05-2024,Street Lighting,TS-MPLADS-0788,Health Department,In Progress,27-02-2024,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_07,651991.59,24-01-2021,Public Toilet,TS-MPLADS-0789,Water Supply Department,In Progress,08-01-2021,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_03,1085772.79,13-09-2023,Library Building,TS-MPLADS-0790,Local Body,Completed,16-04-2023,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_11,1658671.32,23-06-2024,Health Centre Improvement,TS-MPLADS-0791,Education Department,In Progress,20-05-2024,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_01,899312.95,21-03-2022,School Building Repair,TS-MPLADS-0792,Public Works Department,Sanctioned,28-11-2021,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_05,1526534.18,25-05-2024,School Building Repair,TS-MPLADS-0793,Education Department,Completed,07-01-2024,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_12,886654.76,04-01-2022,Drainage Improvement,TS-MPLADS-0794,District Panchayat,Under Execution,20-09-2021,Meter
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_08,1263576.5,22-08-2025,Library Building,TS-MPLADS-0795,Water Supply Department,In Progress,08-04-2025,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_01,582193.57,25-02-2021,Road Improvement,TS-MPLADS-0796,Local Body,Completed,07-01-2021,Km
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_09,4224347.54,29-09-2022,Public Toilet,TS-MPLADS-0797,Local Body,Sanctioned,21-08-2022,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_09,378904.81,07-02-2022,Public Toilet,TS-MPLADS-0798,Education Department,Completed,06-09-2021,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_04,1139185.97,15-05-2022,Library Building,TS-MPLADS-0799,Education Department,Under Execution,23-04-2022,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_09,761113.57,12-09-2024,Road Improvement,TS-MPLADS-0800,Water Supply Department,Under Execution,15-07-2024,Km
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_03,1431260.58,25-05-2024,Health Centre Improvement,TS-MPLADS-0801,District Panchayat,In Progress,26-02-2024,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_02,2279768.02,08-03-2023,Community Hall,TS-MPLADS-0802,District Panchayat,Completed,17-01-2023,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_02,1089776.84,19-10-2021,Drainage Improvement,TS-MPLADS-0803,Municipal Administration,In Progress,07-10-2021,Meter
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_04,1351852.28,05-01-2023,School Building Repair,TS-MPLADS-0804,Local Body,Sanctioned,27-08-2022,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_04,461805.7,02-09-2025,Bus Shelter,TS-MPLADS-0805,Local Body,Sanctioned,12-04-2025,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_10,1216625.61,07-10-2022,School Building Repair,TS-MPLADS-0806,District Panchayat,In Progress,11-08-2022,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_07,2659884.42,15-10-2025,Community Hall,TS-MPLADS-0807,Local Body,In Progress,10-07-2025,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_10,295980.68,30-04-2021,Public Toilet,TS-MPLADS-0808,Water Supply Department,In Progress,05-03-2021,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_01,743446.67,02-10-2023,School Building Repair,TS-MPLADS-0809,Municipal Administration,Sanctioned,20-08-2023,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_06,744981.25,15-05-2021,School Building Repair,TS-MPLADS-0810,Rural Development Agency,Completed,03-05-2021,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_10,396914.8,07-04-2023,Street Lighting,TS-MPLADS-0811,District Panchayat,Completed,17-11-2021,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_08,1395439.04,22-08-2025,Health Centre Improvement,TS-MPLADS-0812,Health Department,Sanctioned,20-06-2025,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_10,1352375.96,25-07-2024,Drainage Improvement,TS-MPLADS-0813,Public Works Department,Sanctioned,12-04-2024,Meter
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_02,2217310.78,24-12-2022,Community Hall,TS-MPLADS-0814,Public Works Department,Completed,05-07-2022,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_02,577760.48,20-11-2023,Road Improvement,TS-MPLADS-0815,Water Supply Department,Sanctioned,14-04-2022,Km
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_06,488953.61,07-01-2024,Road Improvement,TS-MPLADS-0816,Municipal Administration,In Progress,05-12-2023,Km
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_09,915821.65,16-12-2022,Street Lighting,TS-MPLADS-0817,Education Department,In Progress,23-08-2022,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_12,1236397.04,19-04-2023,School Building Repair,TS-MPLADS-0818,Local Body,In Progress,08-04-2023,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_01,812863.09,27-04-2023,Library Building,TS-MPLADS-0819,Public Works Department,In Progress,26-03-2023,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_12,380934.22,16-08-2022,Street Lighting,TS-MPLADS-0820,District Panchayat,Completed,12-03-2022,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_01,2544463.56,31-05-2021,Health Centre Improvement,TS-MPLADS-0821,District Panchayat,Completed,16-04-2021,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_12,3026232.81,30-09-2025,Community Hall,TS-MPLADS-0822,Water Supply Department,Sanctioned,06-05-2025,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_01,400964.11,12-08-2022,Street Lighting,TS-MPLADS-0823,Water Supply Department,Completed,12-05-2022,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_04,766217.83,17-10-2021,Road Improvement,TS-MPLADS-0824,Local Body,In Progress,26-05-2021,Km
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_10,436429.45,22-05-2024,Bus Shelter,TS-MPLADS-0825,Municipal Administration,Under Execution,18-04-2024,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_11,1476698.1,18-12-2022,Health Centre Improvement,TS-MPLADS-0826,Education Department,Completed,23-11-2022,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_04,789012.01,25-08-2025,Road Improvement,TS-MPLADS-0827,Rural Development Agency,Completed,25-05-2025,Km
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_05,533164.09,27-10-2022,Street Lighting,TS-MPLADS-0828,Education Department,Under Execution,16-09-2022,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_07,1757985.7,22-10-2022,Library Building,TS-MPLADS-0829,Health Department,Under Execution,12-05-2022,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_02,789173.75,06-11-2021,Drinking Water Facility,TS-MPLADS-0830,Public Works Department,Sanctioned,25-09-2021,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_08,892092.65,17-10-2024,Library Building,TS-MPLADS-0831,District Panchayat,In Progress,14-09-2024,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_02,672875.3,04-06-2021,Library Building,TS-MPLADS-0832,Rural Development Agency,In Progress,25-02-2021,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_05,1043332.1,22-06-2023,School Building Repair,TS-MPLADS-0833,Local Body,In Progress,23-04-2023,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_09,1420798.84,06-04-2024,Drainage Improvement,TS-MPLADS-0834,Municipal Administration,In Progress,27-02-2024,Meter
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_08,1747107.91,25-02-2024,School Building Repair,TS-MPLADS-0835,Health Department,In Progress,22-09-2023,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_08,991744.21,29-05-2024,Drainage Improvement,TS-MPLADS-0836,District Panchayat,In Progress,25-03-2024,Meter
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_01,869754.23,05-06-2025,Road Improvement,TS-MPLADS-0837,District Panchayat,Completed,26-02-2025,Km
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_06,843576.85,23-09-2023,Drinking Water Facility,TS-MPLADS-0838,Health Department,Under Execution,13-05-2023,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_12,1266473.12,14-04-2023,Drainage Improvement,TS-MPLADS-0839,Municipal Administration,Under Execution,13-02-2023,Meter
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_07,767650.79,19-08-2025,Street Lighting,TS-MPLADS-0840,Education Department,Sanctioned,18-04-2025,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_12,1881614.15,08-01-2024,Health Centre Improvement,TS-MPLADS-0841,Municipal Administration,In Progress,23-07-2023,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_09,1352700.22,09-11-2021,Library Building,TS-MPLADS-0842,Health Department,Completed,24-08-2021,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_12,1573312.82,15-11-2024,School Building Repair,TS-MPLADS-0843,Health Department,Completed,12-06-2024,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_08,919353.53,21-06-2024,Road Improvement,TS-MPLADS-0844,Education Department,Under Execution,22-03-2024,Km
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_11,613621.04,11-09-2023,Street Lighting,TS-MPLADS-0845,Water Supply Department,Under Execution,09-06-2023,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_04,592761.38,08-08-2023,Street Lighting,TS-MPLADS-0846,Health Department,Completed,28-05-2023,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_02,634349.99,23-07-2024,Bus Shelter,TS-MPLADS-0847,Education Department,Completed,26-01-2024,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_03,339378.12,16-09-2022,Street Lighting,TS-MPLADS-0848,Rural Development Agency,Under Execution,25-05-2022,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_11,920415.52,29-04-2021,Bus Shelter,TS-MPLADS-0849,Public Works Department,In Progress,08-04-2021,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_05,1276955.14,23-02-2024,School Building Repair,TS-MPLADS-0850,District Panchayat,Sanctioned,26-01-2024,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_11,579242.43,01-11-2021,Public Toilet,TS-MPLADS-0851,Public Works Department,Under Execution,27-05-2021,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_07,271712.4,24-09-2023,Bus Shelter,TS-MPLADS-0852,Public Works Department,Completed,15-08-2023,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_07,489911.99,14-06-2021,Bus Shelter,TS-MPLADS-0853,Public Works Department,In Progress,10-05-2021,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_08,647007.21,04-05-2021,Street Lighting,TS-MPLADS-0854,Water Supply Department,Completed,13-01-2021,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_05,707390.34,16-08-2021,Road Improvement,TS-MPLADS-0855,Municipal Administration,In Progress,10-03-2021,Km
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_10,640195.04,06-07-2024,Road Improvement,TS-MPLADS-0856,Local Body,Under Execution,29-02-2024,Km
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_07,697974.36,17-08-2024,Road Improvement,TS-MPLADS-0857,Rural Development Agency,Completed,22-03-2024,Km
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_10,1783426.08,07-12-2025,Community Hall,TS-MPLADS-0858,Municipal Administration,Under Execution,12-08-2025,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_10,1350882.05,27-02-2021,Road Improvement,TS-MPLADS-0859,Public Works Department,Under Execution,04-02-2021,Km
